lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99
# Adaptation terminated
# Step size = 0.265613
# Elements of inverse mass matrix:
# 0.514289, -0.00440222, 0.0104331, -0.000152749
# -0.00440222, 0.0118505, -0.0296515, 0.0020843
# 0.0104331, -0.0296515, 0.25828, -0.00513842
# -0.000152749, 0.0020843, -0.00513842, 0.0579587
-79.750119,0.99856011,0.26561318,4,15,0,81.73574,0.3765264,1.1406193,0.12254179,-3.0864548,0.045663552,0.25534812,-0.97424065,0.32035179,-2.598892,0.045332725,-1.6834399,-0.33090894,-2.1448915,-1.0158593,0.13130666,-0.40785392,-2.1676338,-1.5896583,0.34512604,-0.081072087,0.3360873,-0.44684206,-0.57521011,-0.53348007,0.085243346,-0.45425985,0.14016616,-0.93124612,-0.13739835,0.21059511,-0.15120622,0.33590085,-2.9741572,-0.2808819,-0.36153941,-2.3719134,0.092661489,-2.2901232,0.11379489,-1.3013127,-0.40193457,-0.76565054,-0.67013291,-0.83428605,0.3535847,-0.20714133,-2.5905381,-1.2975784,0.20397524,-0.10075644,0.17345973,0.34067645,0.020334858,-1.0157686,-0.7870138,-0.24260209,0.17510587,0.3313167,-1.0566088,0.17020388,0.29708219,-5.562639,-0.1560189,-2.0688104,-0.10059534,0.18847452,-3.5646493,0.24226514,0.03014047,0.3152102,0.33554537,-0.010943249,0.21317965,0.34607894,0.18725015,0.15710808,0.040551921,-0.0012726394,0.2827476,-0.059861441,-4.3324226,-2.0394479,0.14717635,-2.9355567,-0.29894271,0.29118905,-0.83326361,0.024304936,-2.2196714,-0.87713519,-0.22348394,-0.48366454,-0.6749612,-0.37716823,-1.2316873,-3.469513,-0.33551115,0.30416788,-0.56721383,0.038351043,-0.33257587,-2.5374735,0.15385494,-0.13164693
-79.589277,0.99568246,0.26561318,4,15,0,82.081453,0.22869661,1.2505848,0.10933405,-2.7248154,0.0655583,0.11540003,-0.88712522,0.1187037,-2.2394713,-0.04624308,-1.4783006,-0.35238934,-1.8626494,-0.92195162,0.025325916,-0.45400997,-1.889631,-1.4014759,0.17751105,-0.15114882,0.16883252,-0.44578145,-0.55889195,-0.51792183,-0.087749127,-0.45207207,0.027024317,-0.85641001,-0.19747835,0.0098783962,-0.20153893,0.16757833,-2.5420129,-0.30983556,-0.38010061,-2.0439417,-0.0058814711,-1.9784451,0.0085810768,-1.158477,-0.41297448,-0.71436142,-0.63559764,-0.77269381,0.17264807,-0.24937346,-2.2352437,-1.1547163,0.0092707356,-0.23592405,0.053687611,0.14011555,-0.14522775,-0.92286565,-0.73276625,-0.27932978,-0.018263414,0.16651269,-0.95552931,0.053754332,0.095466797,-4.4886388,-0.2081931,-1.7988344,-0.16378771,0.067460265,-3.0461426,0.0426641,-0.057008597,0.15506353,0.16592342,-0.090945619,0.015475481,0.15013152,0.068316983,-0.028917878,-0.1215603,-0.089635745,0.12481165,-0.13704056,-3.6587064,-1.7598852,0.041596681,-2.5451247,-0.32075322,0.13657068,-0.7766194,-0.065787878,-1.9267956,-0.75693735,-0.26119788,-0.48315618,-0.63620302,-0.44118095,-1.0976086,-2.9535904,-0.36199618,0.098576183,-0.54458658,-0.13385893,-0.40985139,-2.1752473,0.042876269,-0.19168178
-78.064129,0.99684134,0.26561318,3,15,0,80.670259,0.62703694,1.1774781,0.11287699,-2.9246763,0.053682066,0.19387284,-0.9675782,0.27482493,-2.4824094,-0.0027923844,-1.6217382,-0.35338188,-2.058377,-1.0163042,0.077282281,-0.22690933,-2.0344258,-1.5089652,0.28817524,-0.12132814,0.26938579,-0.4645497,-0.59662434,-0.53283646,0.10178597,-0.47152195,0.087619609,-0.91466999,-0.17114212,0.19019002,-0.18719998,0.26922247,-2.8412939,-0.30798609,-0.38264944,-2.272271,0.041899632,-2.1940624,0.062041728,-1.2651239,-0.40829651,-0.76454672,-0.67470545,-0.82491624,0.28735853,-0.23953964,-2.4642975,-1.2852667,0.19317517,-0.031474191,0.12700496,0.29265505,0.053790147,-1.0004378,-0.78522645,-0.26887982,0.16018039,0.26727703,-1.0327975,0.1052188,0.25155761,-5.4210231,-0.18772476,-1.9855753,-0.13828599,0.13121413,-3.3865213,0.21191166,-0.016178495,0.24978382,0.26920288,-0.054310901,0.19122384,0.28607832,0.14080172,0.16616197,0.083074499,-0.045125684,0.21986941,-0.097060619,-3.8987726,-1.9759957,0.090147101,-2.7525741,-0.34034691,0.24012184,-0.81938759,-0.029340756,-2.0769498,-0.52047257,-0.24279092,-0.51091298,-0.66319749,-0.21963802,-1.1976138,-3.2899162,-0.35954926,0.25445508,-0.57794436,0.066923626,-0.18620692,-2.4365198,0.098543487,-0.16661404
-78.119022,0.99970662,0.26561318,4,15,0,78.311714,0.40180653,1.2596993,0.10634111,-2.7676711,0.06280811,0.099868954,-0.89341476,0.11369459,-2.2209553,-0.060774923,-1.4677223,-0.35982174,-1.8451943,-0.93367893,0.01061572,-0.4032787,-1.85818,-1.3827612,0.16725875,-0.16383896,0.15262803,-0.45431545,-0.57124356,-0.51858783,-0.076198771,-0.46029359,0.013821382,-0.85515107,-0.20628892,0.012911176,-0.21491853,0.15046082,-2.5298833,-0.3209868,-0.38717506,-2.0352424,-0.021218495,-1.9680068,-0.0050381864,-1.1571119,-0.41235131,-0.72267013,-0.64432767,-0.77683024,0.15904016,-0.25978538,-2.2136006,-1.1644318,0.0097891585,-0.21679518,0.043743102,0.13429633,-0.12932961,-0.92544042,-0.73779396,-0.28677121,-0.017701188,0.15350807,-0.95167828,0.034483111,0.088583806,-4.5187812,-0.21644951,-1.7849969,-0.17498133,0.052411683,-3.0121357,0.041012684,-0.070400619,0.13906545,0.15003239,-0.10315874,0.016551471,0.13907393,0.059333109,-0.014483158,-0.097710934,-0.10421035,0.10772265,-0.14710503,-3.5589825,-1.7610797,0.023561411,-2.4915911,-0.34125863,0.13137601,-0.77005563,-0.079425849,-1.9026134,-0.67201938,-0.26840581,-0.4944458,-0.63568847,-0.39708506,-1.0951745,-2.9225814,-0.37064874,0.090984922,-0.55271742,-0.11786543,-0.36611446,-2.1715017,0.026156544,-0.20046974
-77.831102,0.9967874,0.26561318,4,15,0,78.960989,0.46105558,1.228145,0.11328193,-2.6644083,0.069640548,0.14678132,-0.90531501,0.15841135,-2.2986476,-0.024902463,-1.5040351,-0.34002982,-1.8988973,-0.95151937,0.050853307,-0.4748257,-1.8985802,-1.4059428,0.22131801,-0.13405347,0.20309647,-0.44034448,-0.56714917,-0.50416946,-0.069058303,-0.44659882,0.055207416,-0.8610613,-0.17782575,0.040676233,-0.18833714,0.20073137,-2.6251494,-0.29987194,-0.36906705,-2.104152,0.01717514,-2.0330096,0.034669905,-1.1795877,-0.39198548,-0.72401109,-0.6413445,-0.77944806,0.20977881,-0.23547292,-2.2897007,-1.1959637,0.036652957,-0.23961166,0.089164895,0.18371542,-0.13169768,-0.93721512,-0.73946654,-0.26250487,0.0031600811,0.20500826,-0.96125994,0.074352155,0.12832658,-4.8490044,-0.18833584,-1.8384551,-0.14542659,0.095765943,-3.130468,0.072439378,-0.034862164,0.18881391,0.20047705,-0.069424976,0.043884701,0.18754177,0.10585318,0.0064679236,-0.095387087,-0.07048705,0.15580741,-0.11477145,-3.7284505,-1.8174461,0.063641574,-2.5794172,-0.32598336,0.18449046,-0.76920539,-0.045898356,-1.9464,-0.82393486,-0.24149322,-0.4859247,-0.62671719,-0.46454835,-1.1121851,-3.0634988,-0.35226933,0.13243251,-0.54399639,-0.11685562,-0.42520016,-2.2484995,0.067425512,-0.17196237
-77.954742,0.99235759,0.26561318,4,15,0,78.797012,0.48993936,1.2166052,0.11605097,-2.6407168,0.071310138,0.16480548,-0.9098077,0.17343399,-2.3283328,-0.010808414,-1.5180164,-0.33228631,-1.9201,-0.9583049,0.066293153,-0.5206199,-1.9128724,-1.4143256,0.2416891,-0.12215322,0.22198818,-0.43495989,-0.56537237,-0.4984095,-0.073635652,-0.44133548,0.071378028,-0.86283925,-0.16648383,0.047178197,-0.17796631,0.21962836,-2.6618438,-0.29151942,-0.36185087,-2.1305097,0.032108171,-2.0578172,0.050092217,-1.1879935,-0.3838059,-0.72398356,-0.63966694,-0.7798706,0.22837923,-0.22604414,-2.3180661,-1.2082697,0.043643301,-0.25824413,0.10704084,0.20138485,-0.14083677,-0.94151271,-0.73986136,-0.25301612,0.0063393902,0.22431261,-0.96502891,0.089489662,0.14096457,-4.9958994,-0.17737847,-1.8590512,-0.13383062,0.11246745,-3.1757726,0.08071531,-0.020997932,0.20768835,0.21944203,-0.056232824,0.050081133,0.20487544,0.12390357,0.0085993948,-0.1030959,-0.056714761,0.17474437,-0.10165355,-3.7811921,-1.8402107,0.078922928,-2.6101242,-0.32029408,0.20501219,-0.76868988,-0.033047047,-1.9611452,-0.9133737,-0.23065367,-0.48265578,-0.62282863,-0.50758394,-1.1188104,-3.1163523,-0.34469656,0.14630031,-0.5406616,-0.12415823,-0.46400202,-2.2785471,0.0833899,-0.16073085
-77.81907,0.99909476,0.26561318,4,15,0,78.53041,0.45395345,1.2108522,0.10520145,-2.8386007,0.058507477,0.14328572,-0.94862565,0.22236466,-2.3847159,-0.041774774,-1.5691958,-0.37059054,-1.9773162,-0.99249302,0.036272646,-0.17265138,-1.9831944,-1.4741122,0.23018221,-0.1545614,0.21531387,-0.47390957,-0.59836701,-0.54324923,0.086105986,-0.48039244,0.04254914,-0.90513239,-0.20149279,0.15138208,-0.21327928,0.21424067,-2.7207284,-0.3282035,-0.39941934,-2.184669,0.0013644521,-2.1114497,0.019994529,-1.2334689,-0.42715861,-0.76235261,-0.67738077,-0.82057909,0.23303274,-0.26223297,-2.3747873,-1.2434557,0.14999863,-0.026449491,0.076190358,0.23356696,0.043861227,-0.98268337,-0.77939041,-0.29123397,0.12720617,0.21331088,-1.0114979,0.065084868,0.20372645,-4.9872208,-0.21462976,-1.9126073,-0.16853391,0.085496865,-3.2404764,0.17162292,-0.0534054,0.195674,0.2140132,-0.089499458,0.15411102,0.23077244,0.091505135,0.13710561,0.073752893,-0.086541695,0.16164279,-0.13472573,-3.8417984,-1.8915627,0.049774065,-2.6704006,-0.3517334,0.18195244,-0.81316942,-0.062468431,-2.0310348,-0.39179467,-0.27119458,-0.51565807,-0.66899263,-0.17059765,-1.1669946,-3.158627,-0.37988618,0.20243595,-0.58067978,0.052747532,-0.14436756,-2.3338097,0.054896569,-0.19589032
-77.759153,0.99797922,0.26561318,4,15,0,78.483842,0.46483884,1.1838158,0.11667984,-2.8085278,0.060293694,0.1985337,-0.94240584,0.24589235,-2.4445108,0.0069141944,-1.5908142,-0.33743362,-2.0166684,-0.98865498,0.087963972,-0.38518729,-2.0185676,-1.4894357,0.28372835,-0.11083775,0.26837042,-0.44569155,-0.57552486,-0.51817075,0.029874228,-0.45247897,0.094874634,-0.8963527,-0.1600671,0.13874075,-0.17282672,0.26705715,-2.7961049,-0.29299662,-0.36742138,-2.2353156,0.051766017,-2.1586733,0.071235605,-1.2400988,-0.39657506,-0.74708884,-0.65812836,-0.80791596,0.28177683,-0.2240919,-2.4342536,-1.2519218,0.1343129,-0.13801161,0.12982305,0.26720243,-0.030420011,-0.97784143,-0.76505306,-0.25440041,0.10346391,0.26731039,-1.0077675,0.1179621,0.21969578,-5.2724477,-0.17423129,-1.9500797,-0.12581322,0.1392003,-3.3397761,0.16823701,-0.0054012919,0.25025005,0.26685345,-0.043110415,0.14137977,0.26935545,0.14539261,0.10150411,1.3731955e-05,-0.039244594,0.2168997,-0.089824114,-4.0003906,-1.9286613,0.10182789,-2.7449103,-0.31785605,0.23796305,-0.80011198,-0.014764927,-2.0689226,-0.75731998,-0.23339187,-0.48906115,-0.64942778,-0.36941469,-1.1703248,-3.270304,-0.3466357,0.2239778,-0.5574241,-0.015143843,-0.32971841,-2.3912135,0.10745881,-0.15435529
-79.55847,0.97223837,0.26561318,3,7,0,80.386454,0.43877499,1.2259203,0.10761746,-2.3648699,0.093961522,0.13564119,-0.93148606,0.18831488,-2.3246369,-0.043212113,-1.5213915,-0.35676504,-1.9097009,-0.98613527,0.037407156,-0.28685721,-1.8961357,-1.4095879,0.22485787,-0.15560217,0.20164033,-0.45672325,-0.59624149,-0.51495546,0.02001388,-0.4629085,0.038971881,-0.88438636,-0.19748812,0.093676286,-0.20530367,0.19852828,-2.6496443,-0.31810667,-0.38816187,-2.1283185,0.0014927258,-2.057515,0.019102427,-1.201381,-0.40461169,-0.74981142,-0.66650831,-0.80350947,0.2149194,-0.25227945,-2.3214892,-1.2334514,0.093053827,-0.12149608,0.076540474,0.20406594,-0.035089449,-0.96137595,-0.7623868,-0.27820446,0.062576848,0.20374495,-0.97573039,0.058187071,0.16156307,-5.0517219,-0.20376341,-1.8582393,-0.16322472,0.082527859,-3.1601623,0.12059605,-0.051508084,0.18286257,0.19809487,-0.086638093,0.098365526,0.20100257,0.097297389,0.086721507,0.012656986,-0.094989011,0.14014579,-0.13692317,-3.9083662,-1.8299075,0.051403708,-2.6331501,-0.34804897,0.17908309,-0.78658827,-0.065727248,-1.9496248,-0.54562932,-0.25516708,-0.51219427,-0.63876249,-0.29267072,-1.1259953,-3.1563213,-0.37583865,0.15689148,-0.56033992,-0.025619982,-0.25962279,-2.2682183,0.05319487,-0.19044662
-81.126116,0.98156033,0.26561318,3,7,0,81.651898,0.50844027,1.2200672,0.10423144,-2.221313,0.1084666,0.13255935,-0.95724489,0.21442047,-2.3557395,-0.052575568,-1.540612,-0.36751395,-1.929719,-1.022297,0.030497106,-0.17527491,-1.8879946,-1.4093414,0.23550168,-0.16744634,0.20444814,-0.46983243,-0.62234227,-0.51914493,0.076549475,-0.47602754,0.032903033,-0.90074859,-0.20706939,0.13239374,-0.2165278,0.20113257,-2.6863891,-0.33018457,-0.40035975,-2.1587585,-0.0061638935,-2.0866591,0.01210917,-1.2218453,-0.40762218,-0.76984912,-0.68536761,-0.82050669,0.22202717,-0.26375707,-2.349505,-1.2756477,0.13868054,-0.047124169,0.076971762,0.2271544,0.026314689,-0.9830706,-0.78151922,-0.28676465,0.10224203,0.2080006,-0.98922108,0.046147306,0.18682793,-5.4084029,-0.21155664,-1.8823009,-0.17309394,0.077091467,-3.1984893,0.1545339,-0.059928527,0.18335912,0.20090475,-0.095431439,0.13648787,0.21505349,0.099664334,0.14430197,0.08419596,-0.10597512,0.1371161,-0.14554529,-3.9473463,-1.8614505,0.043479125,-2.6556417,-0.37171394,0.18695849,-0.79710982,-0.079459808,-1.9417362,-0.38829574,-0.25860873,-0.53644126,-0.64294443,-0.19319212,-1.1406161,-3.2391838,-0.39042183,0.17783253,-0.57453988,0.033840097,-0.16133085,-2.3024173,0.046485246,-0.20020321
-86.44184,0.92184603,0.26561318,4,15,0,90.654518,0.85707071,1.2323831,0.082412319,-3.2647165,0.038207765,0.063857421,-1.0032147,0.20734766,-2.3850189,-0.11891871,-1.6069519,-0.44378426,-2.0161814,-1.0464922,-0.048495171,0.084641198,-1.9783318,-1.4989864,0.16297621,-0.22562902,0.14313073,-0.54556062,-0.66508894,-0.6040519,0.16519814,-0.55204652,-0.036501105,-0.95222362,-0.27410227,0.18685302,-0.2901519,0.1449728,-2.7131878,-0.40011475,-0.46819464,-2.1933152,-0.079758999,-2.1218326,-0.061098417,-1.2737882,-0.48924673,-0.81039537,-0.72888589,-0.86831735,0.16928392,-0.3385475,-2.3655827,-1.2932911,0.20199912,0.12742553,0.0052530548,0.21165943,0.15117123,-1.0282598,-0.83257022,-0.3677616,0.17844906,0.13658635,-1.0699416,-0.026793087,0.1969716,-4.716227,-0.29351895,-1.9382583,-0.24506093,0.0029788062,-3.2103192,0.19117904,-0.13323158,0.12180755,0.14497278,-0.16818456,0.18691195,0.19021483,0.014126127,0.1971881,0.17433167,-0.15259815,0.098297348,-0.2038422,-3.5625596,-1.9298178,-0.036372443,-2.6163306,-0.43372348,0.11120453,-0.872688,-0.15141956,-2.0088638,0.00586938,-0.3361143,-0.58872408,-0.72180502,0.07243862,-1.2217802,-3.0380583,-0.44242755,0.19446756,-0.6494263,0.15504612,0.083014418,-2.3459704,-0.027271625,-0.27081664
-79.639106,0.99995483,0.26561318,3,7,0,87.007273,0.50224769,1.2074131,0.094034077,-2.8795346,0.056160894,0.11534126,-0.99197874,0.2452297,-2.4347808,-0.076792406,-1.6144653,-0.40914131,-2.0256787,-1.0373718,0.0022319821,0.032879399,-2.0237916,-1.5149657,0.21348123,-0.19085908,0.19764671,-0.51370225,-0.63973991,-0.5816204,0.17896912,-0.52023264,0.0098779329,-0.94589895,-0.23801788,0.20902961,-0.25107537,0.19727772,-2.7741265,-0.36658511,-0.43796746,-2.2342209,-0.033081869,-2.160256,-0.013841807,-1.2770422,-0.46438366,-0.80320018,-0.71767786,-0.86106298,0.22335081,-0.30046556,-2.422462,-1.290603,0.21209987,0.11006116,0.045387594,0.24643779,0.15162063,-1.0252853,-0.82070976,-0.32899679,0.19374479,0.19395641,-1.0536596,0.031580145,0.23352151,-5.0971138,-0.25180938,-1.9601232,-0.2053826,0.053702488,-3.2950141,0.21998274,-0.088839824,0.17427215,0.19715176,-0.12539045,0.21118367,0.23597362,0.060428166,0.21480863,0.18133706,-0.12093381,0.13886953,-0.16970113,-3.8670288,-1.9432438,0.015499324,-2.7124291,-0.39285023,0.15831822,-0.85307173,-0.098735193,-2.0705704,-0.091898556,-0.3076898,-0.55678314,-0.70739699,0.02541679,-1.2101612,-3.2131844,-0.41798005,0.22718897,-0.62121692,0.1560124,0.043174697,-2.3861624,0.021818199,-0.2327439
-78.495761,0.98005986,0.26561318,3,15,0,83.943204,0.58542869,1.2365921,0.10791558,-2.5051105,0.08166657,0.1261406,-0.92272412,0.16600091,-2.2883879,-0.04618662,-1.5022079,-0.35543531,-1.8921599,-0.9777272,0.029059802,-0.33793382,-1.857679,-1.3847879,0.21314305,-0.15469422,0.18543258,-0.45621413,-0.59317826,-0.50761183,-0.020553384,-0.46240487,0.035010799,-0.86868031,-0.19514698,0.065479659,-0.20772326,0.18320676,-2.6131153,-0.31719365,-0.38488072,-2.0976525,-0.0038079859,-2.0268741,0.013803286,-1.1846883,-0.39637073,-0.73789307,-0.65614866,-0.78904065,0.19545901,-0.25425778,-2.274556,-1.222802,0.071422058,-0.16111405,0.076526198,0.18883978,-0.074170415,-0.94900137,-0.75342075,-0.27737714,0.030609695,0.18890028,-0.96623577,0.044724435,0.13512732,-4.9577234,-0.20422294,-1.8338076,-0.16432568,0.074369378,-3.1082092,0.090387245,-0.055174108,0.16987714,0.18314571,-0.089177225,0.067606671,0.1810908,0.094244594,0.054206036,-0.028289862,-0.090663592,0.13614835,-0.13176741,-3.6288261,-1.8230028,0.040294682,-2.5450682,-0.35684274,0.17577637,-0.77479257,-0.073621548,-1.9010361,-0.60668127,-0.24911468,-0.51306828,-0.6266511,-0.34369655,-1.1149405,-3.0582685,-0.37005677,0.13504309,-0.55866974,-0.061980511,-0.30831563,-2.2442251,0.045812032,-0.19001952
-78.309382,0.99989193,0.26561318,4,15,0,79.310718,0.67984038,1.2555786,0.10975313,-2.8177373,0.059740966,0.11116832,-0.89433842,0.11328247,-2.2228138,-0.048076478,-1.4665101,-0.35024405,-1.8533956,-0.94092992,0.019873188,-0.47954884,-1.8254791,-1.3612346,0.18314177,-0.15028734,0.15877942,-0.4484553,-0.57200599,-0.50144785,-0.11249155,-0.45459796,0.028177473,-0.84367618,-0.19171471,-0.002391043,-0.20586677,0.15755446,-2.5387655,-0.31119727,-0.37655936,-2.0380849,-0.0095950066,-1.9692499,0.0071501909,-1.1522607,-0.39176544,-0.71293035,-0.63406186,-0.7647949,0.16195898,-0.25147762,-2.2055737,-1.1776292,0.0033568171,-0.26570294,0.067267387,0.1446537,-0.16830012,-0.92046913,-0.73133522,-0.27544712,-0.039856143,0.16162758,-0.94752928,0.035083122,0.080124684,-4.6130377,-0.2046202,-1.7871804,-0.16332826,0.063346607,-3.0179131,0.025194729,-0.058497455,0.14819627,0.15754577,-0.090995522,-0.0015521802,0.14078002,0.080453373,-0.033240912,-0.13292351,-0.085097635,0.12520976,-0.12775652,-3.4160959,-1.7800851,0.030158274,-2.4538197,-0.3476951,0.15510709,-0.75919725,-0.076413062,-1.860635,-0.79063507,-0.24676511,-0.4969628,-0.61590211,-0.47526667,-1.0927756,-2.9055408,-0.35766009,0.087623912,-0.54815764,-0.15259265,-0.4382554,-2.1837381,0.037046789,-0.18784651
-81.409264,0.95344936,0.26561318,3,7,0,82.344686,0.72002192,1.2233464,0.1240117,-3.2250485,0.039753853,0.17476305,-0.87265732,0.10407,-2.2792733,0.013307663,-1.4872075,-0.30866928,-1.8991914,-0.91256575,0.081430911,-0.95551681,-1.8889176,-1.3926134,0.22994546,-0.092251629,0.21303961,-0.41167047,-0.52804116,-0.47716781,-0.27376218,-0.41820331,0.091395326,-0.82574605,-0.13905994,-0.076110354,-0.15469204,0.21209705,-2.6122376,-0.26551517,-0.33436424,-2.0847144,0.051684631,-2.0121813,0.069134631,-1.151565,-0.36054209,-0.68372719,-0.60090061,-0.74144843,0.20608719,-0.2030891,-2.2601779,-1.1597873,-0.080820257,-0.53065273,0.12604609,0.15395061,-0.36122696,-0.90370901,-0.70495178,-0.23124468,-0.1317091,0.215603,-0.9417871,0.10340637,0.060881372,-4.7083445,-0.15654204,-1.8234218,-0.10969664,0.12678585,-3.116814,-0.031160711,0.00052304164,0.20737561,0.21209471,-0.033582811,-0.075725631,0.16529569,0.13616402,-0.1635226,-0.3379402,-0.021695143,0.19174265,-0.070141921,-3.5036498,-1.8154912,0.092284329,-2.5177062,-0.29424783,0.20983324,-0.74225396,-0.012404488,-1.9234031,-1.5917162,-0.20593857,-0.45044114,-0.59777311,-0.91350284,-1.0954763,-2.9642879,-0.31031016,0.08241689,-0.51686898,-0.33275458,-0.85207689,-2.2390292,0.10005313,-0.13545782
-79.430978,0.99999929,0.26561318,4,15,0,83.236653,0.68111909,1.2929902,0.10718779,-2.7019555,0.067074224,0.066786829,-0.87321549,0.039946972,-2.1230134,-0.076544217,-1.4088657,-0.35681089,-1.77334,-0.92060059,-0.013133401,-0.56513021,-1.742497,-1.3046496,0.13129647,-0.17207735,0.10310331,-0.44955163,-0.57223586,-0.49466207,-0.19891456,-0.45532005,-0.006245617,-0.82271002,-0.20915994,-0.085752625,-0.22216005,0.10117315,-2.420945,-0.32096095,-0.38240475,-1.9488186,-0.040320935,-1.8839102,-0.025080471,-1.1135165,-0.39149858,-0.70100488,-0.62664633,-0.74870521,0.10063012,-0.26475709,-2.1068048,-1.1439463,-0.078012573,-0.35593399,0.033502332,0.075775709,-0.25701898,-0.89618431,-0.71781958,-0.28585969,-0.12578102,0.10855266,-0.91873934,-0.0044933464,0.0026448322,-4.3511474,-0.21947495,-1.7117864,-0.18247755,0.025527669,-2.872767,-0.056490875,-0.085188516,0.095888105,0.10116336,-0.1152245,-0.084792527,0.071732461,0.047334226,-0.11408925,-0.21613424,-0.11240942,0.074155102,-0.15014595,-3.2463946,-1.7052736,-0.0039839967,-2.3410223,-0.36066466,0.11119023,-0.74128183,-0.10591122,-1.7759508,-0.86771916,-0.25564269,-0.50122165,-0.6026862,-0.56554019,-1.0556574,-2.7675658,-0.36635934,0.010482156,-0.54344738,-0.24111552,-0.52776203,-2.0861175,0.0019431354,-0.20538503
-78.018498,0.9989514,0.26561318,3,7,0,79.872918,0.59316935,1.2466722,0.11377975,-2.7476691,0.064077046,0.12871893,-0.88840172,0.11355308,-2.2375524,-0.032368379,-1.4683079,-0.33735699,-1.8569419,-0.93499619,0.038091884,-0.58030243,-1.8404862,-1.3663596,0.19747483,-0.13663724,0.17516584,-0.43630798,-0.56102079,-0.49308613,-0.14400343,-0.4424552,0.044793386,-0.83983173,-0.17813455,-0.017871955,-0.19122787,0.17311607,-2.5574337,-0.29841008,-0.36483868,-2.0499978,0.0073189105,-1.9802894,0.024212734,-1.1516362,-0.38256748,-0.70800416,-0.62787696,-0.76051099,0.17641397,-0.23712421,-2.2223443,-1.1736877,-0.017508005,-0.32387102,0.081410052,0.146993,-0.2092602,-0.91690074,-0.72497309,-0.2614952,-0.060353858,0.17900497,-0.9415709,0.055961732,0.078107087,-4.6964805,-0.18967065,-1.7933694,-0.14851596,0.081286874,-3.0441238,0.014817819,-0.042225458,0.16479806,0.17307317,-0.075207268,-0.016262633,0.14886674,0.096213198,-0.058261591,-0.17276012,-0.072679098,0.13869221,-0.11490394,-3.5014811,-1.7833924,0.048768245,-2.4821667,-0.33159184,0.16996671,-0.75183893,-0.057045128,-1.8805266,-0.95525656,-0.23638583,-0.48376304,-0.6102701,-0.56934806,-1.08861,-2.9512578,-0.34727664,0.086433185,-0.53724807,-0.19156592,-0.52637561,-2.1956678,0.054583824,-0.17355724
-81.784726,0.95809762,0.26561318,3,7,0,82.406419,0.50693291,1.1440084,0.12909306,-2.5107037,0.081211071,0.27131751,-0.95829423,0.28474303,-2.5595321,0.065131046,-1.6391216,-0.30181848,-2.0866048,-1.0174045,0.15362807,-0.78614329,-2.0561441,-1.5094427,0.36422641,-0.06234494,0.34237174,-0.41825491,-0.56800794,-0.48827976,-0.061596908,-0.42546558,0.16058974,-0.90224827,-0.11310356,0.11838019,-0.12682747,0.34015792,-2.936013,-0.25564241,-0.33524127,-2.3357189,0.11433146,-2.2535792,0.13531894,-1.2698856,-0.35909231,-0.74639736,-0.6506511,-0.8087472,0.35181938,-0.1815406,-2.5503511,-1.3040356,0.11185989,-0.33599057,0.20189079,0.32079557,-0.15708849,-0.9926867,-0.76399124,-0.21192603,0.062816096,0.34392657,-1.0151501,0.18167892,0.24437922,-6.4715777,-0.1260855,-2.0251939,-0.076266637,0.20833042,-3.5180572,0.16323001,0.052972721,0.32452309,0.339995,0.012512746,0.12127207,0.32591643,0.22047093,0.051849734,-0.11625668,0.0135956,0.28706112,-0.038420105,-4.3940541,-2.0036376,0.16807501,-2.8928992,-0.28951824,0.3188283,-0.79398696,0.039321045,-2.1133422,-1.5199185,-0.18612311,-0.47380181,-0.62798495,-0.74713338,-1.188057,-3.5474533,-0.31569417,0.25425507,-0.5377578,-0.13058431,-0.67669675,-2.5009642,0.17408442,-0.10680102
